fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,VendorNbr,SkuNbr,Received Qty
2015,2,NOVEMBER,200509,80807903,50
2015,2,NOVEMBER,455075,6168066,16
2015,2,NOVEMBER,751650,4125006,155
2015,2,NOVEMBER,751650,4127011,403
2015,3,DECEMBER,447495,10130035,639
2015,3,DECEMBER,74425,6159171,400
2015,3,DECEMBER,192801,6110030,6
2015,3,DECEMBER,244852,7168043,1296
2015,3,DECEMBER,280285,4116003,294
2015,2,NOVEMBER,200362,6161103,12
2015,2,NOVEMBER,200515,79BL7150,288
2015,2,NOVEMBER,200627,1120226,2009
2015,2,NOVEMBER,200633,7160212,256
2015,2,NOVEMBER,201129,7160300,474
2015,2,NOVEMBER,501084,6160200,1170
2015,2,NOVEMBER,516978,10140014,594
2015,2,NOVEMBER,277875,70119784,1188
2015,2,NOVEMBER,277875,73730023,240
2015,2,NOVEMBER,291763,9169013,400
2015,2,NOVEMBER,327715,6169157,783
2015,2,NOVEMBER,341588,6110321,88
2015,2,NOVEMBER,359447,3140060,12000
2015,2,NOVEMBER,418043,74744886,216
2015,2,NOVEMBER,423267,2112014,524
2015,2,NOVEMBER,431615,9150002,48
2015,2,NOVEMBER,5086,6160128,112
2015,2,NOVEMBER,7347,5140017,500
2015,2,NOVEMBER,13812,6140132,100
2015,2,NOVEMBER,17911,70110027,1296
2015,2,NOVEMBER,17911,70111944,300
2015,2,NOVEMBER,17911,70116012,180
2015,2,NOVEMBER,17911,70121664,60
2015,2,NOVEMBER,17911,74742233,240
2015,2,NOVEMBER,17911,74744183,180
2015,2,NOVEMBER,17911,78786283,120
2015,2,NOVEMBER,48249,9120008,90
2015,2,NOVEMBER,48249,9150017,32
2015,2,NOVEMBER,48249,9164020,72
2015,2,NOVEMBER,59002,9150352,48
2015,2,NOVEMBER,76005,9120068,144
2015,2,NOVEMBER,76005,9150811,690
2015,2,NOVEMBER,76005,9150820,7
2015,2,NOVEMBER,76005,9162012,20
2015,2,NOVEMBER,76005,9169050,3300
2015,1,OCTOBER,86579,4116010,180
2015,1,OCTOBER,277875,79NR2436,100
2015,1,OCTOBER,454231,5171001,225
2015,1,OCTOBER,31731,9150159,84
2015,1,OCTOBER,67590,1127012,42
2015,1,OCTOBER,67590,1127023,500
2015,1,OCTOBER,76005,9150833,288
2015,1,OCTOBER,200362,6160309,24
2015,1,OCTOBER,200373,6161612,576
2015,1,OCTOBER,200636,4127013,50
2015,1,OCTOBER,751650,4120026,123
2015,1,OCTOBER,74425,6159182,100
2015,1,OCTOBER,116968,10130007,640
2015,1,OCTOBER,195736,5110072,810
2015,1,OCTOBER,277875,73730023,264
2015,1,OCTOBER,378233,2110018,1470
2015,1,OCTOBER,402059,6160001,6360
2015,1,OCTOBER,412944,4120005,60
2015,1,OCTOBER,418043,73736033,120
2015,1,OCTOBER,447495,10130006,640
2015,1,OCTOBER,447495,10130035,4420
2015,1,OCTOBER,449776,6140090,45
2015,1,OCTOBER,454231,5176000,1305
2015,1,OCTOBER,454317,10117015,3807
2015,1,OCTOBER,17911,70114074,240
2015,1,OCTOBER,41308,10140002,78
2015,1,OCTOBER,49070,6136031,240
2015,1,OCTOBER,59002,9150592,1350
2015,1,OCTOBER,59002,9150903,1411
2015,1,OCTOBER,76005,9110122,490
2015,1,OCTOBER,187101,4130067,16
2015,1,OCTOBER,187101,4130090,112
2015,1,OCTOBER,200002,4130014,180
2015,1,OCTOBER,200002,7161140,210
2015,1,OCTOBER,200373,6159201,72
2015,1,OCTOBER,200587,6167038,180
2015,1,OCTOBER,200587,6167057,120
2015,1,OCTOBER,200633,7160242,34
2015,1,OCTOBER,200644,6160299,180
2015,1,OCTOBER,455075,6166014,770
2015,1,OCTOBER,455075,6166222,675
2015,1,OCTOBER,501084,5130008,1960
2015,1,OCTOBER,501084,6164410,16
2015,1,OCTOBER,751650,4120030,90
2015,2,NOVEMBER,74425,6159188,150
2015,2,NOVEMBER,192801,6110029,192
2015,2,NOVEMBER,195736,5110035,45
2015,2,NOVEMBER,277875,70110011,438
2015,2,NOVEMBER,277875,77111136,60
2015,2,NOVEMBER,358316,2127008,37724
2015,2,NOVEMBER,364514,79BL1270,64
2015,2,NOVEMBER,418043,70127914,672
2015,2,NOVEMBER,454231,5171002,225
2015,2,NOVEMBER,454231,5173016,225
2015,2,NOVEMBER,7347,5140002,10
2015,2,NOVEMBER,17911,74740264,180
2015,2,NOVEMBER,19227,6169937,56
2015,2,NOVEMBER,30589,6120017,48
2015,2,NOVEMBER,187101,4130124,2016
2015,2,NOVEMBER,200362,6160339,216
2015,2,NOVEMBER,200515,79NR1476,100
2015,2,NOVEMBER,200515,79NR7797,200
2015,2,NOVEMBER,200633,7160075,64
2015,2,NOVEMBER,292238,5150012,208
2015,2,NOVEMBER,751650,4120007,360
2015,2,NOVEMBER,751650,4120050,120
2015,2,NOVEMBER,2810,6166090,48
2015,2,NOVEMBER,2810,6183614,80
2015,2,NOVEMBER,16204,5176006,8920
2015,2,NOVEMBER,74425,6150010,50
2015,1,OCTOBER,49070,6160080,60
2015,1,OCTOBER,49070,6166083,120
2015,1,OCTOBER,187101,4130092,816
2015,1,OCTOBER,187101,6160501,140
2015,1,OCTOBER,200002,6130002,168
2015,1,OCTOBER,200299,7161413,90
2015,1,OCTOBER,200299,7161415,45
2015,1,OCTOBER,200311,2115045,21560
2015,1,OCTOBER,200353,4146032,1500
2015,1,OCTOBER,200362,6160332,270
2015,1,OCTOBER,200362,6161054,384
2015,1,OCTOBER,200373,6159202,144
2015,1,OCTOBER,200373,6159204,144
2015,1,OCTOBER,200587,6164412,88
2015,1,OCTOBER,200633,7160228,256
2015,1,OCTOBER,200679,4127050,600
2015,1,OCTOBER,201089,6160076,882
2015,1,OCTOBER,201089,6166112,190
2015,1,OCTOBER,201144,7161057,720
2015,1,OCTOBER,201160,7168207,900
2015,1,OCTOBER,501084,6166191,146
2015,1,OCTOBER,505049,5130024,20
2015,1,OCTOBER,505049,5170020,672
2015,1,OCTOBER,505049,5173003,384
2015,1,OCTOBER,616284,4130018,120
2015,1,OCTOBER,751650,4127011,320
2015,2,NOVEMBER,2810,6147008,200
2015,2,NOVEMBER,74425,6159194,100
2015,2,NOVEMBER,195736,5110065,100
2015,2,NOVEMBER,277875,73730044,240
2015,2,NOVEMBER,356892,4125036,300
2015,2,NOVEMBER,364514,79BL0710,8
2015,2,NOVEMBER,370467,6160118,12
2015,2,NOVEMBER,402059,6162515,12
2015,2,NOVEMBER,402059,6164451,432
2015,3,DECEMBER,67590,1160007,8988
2015,3,DECEMBER,76005,9169006,1080
2015,3,DECEMBER,187101,4130099,330
2015,3,DECEMBER,187101,4130105,3600
2015,3,DECEMBER,200002,10110009,20
2015,3,DECEMBER,200362,6160446,132
2015,3,DECEMBER,200362,80807365,41580
2015,3,DECEMBER,200515,79NR7236,200
2015,3,DECEMBER,200587,6140094,60
2015,3,DECEMBER,200587,6160459,6
2015,3,DECEMBER,200633,7160231,72
2015,3,DECEMBER,403545,6150100,3348
2015,3,DECEMBER,501084,5130056,60
2015,3,DECEMBER,501084,6166199,11
2015,4,JANUARY,2810,6167004,15
2015,4,JANUARY,74425,6159194,200
2015,4,JANUARY,192801,6110151,132
2015,4,JANUARY,277875,70114124,240
2015,4,JANUARY,277875,70116501,1620
2015,4,JANUARY,364514,79BL0950,284
2015,4,JANUARY,364514,79CN0095,25
2015,4,JANUARY,364514,79PKCN66,250
2015,4,JANUARY,381195,6161640,148
2015,4,JANUARY,402059,6160064,108
2015,4,JANUARY,418043,78780157,600
2015,4,JANUARY,446688,7160136,196
2015,4,JANUARY,454231,5174002,1260
2015,4,JANUARY,10913,6160463,223
2015,4,JANUARY,17911,70118314,144
2015,4,JANUARY,31731,9150159,28
2015,4,JANUARY,33778,6161615,140
2015,4,JANUARY,49070,6160134,688
2015,4,JANUARY,67590,1120056,6128
2015,4,JANUARY,74018,1127015,3000
2015,4,JANUARY,76004,6159171,35
2015,1,OCTOBER,359447,3140060,5000
2015,1,OCTOBER,364514,79BL7840,15
2015,1,OCTOBER,402059,6160077,720
2015,1,OCTOBER,402059,6160458,60
2015,1,OCTOBER,454231,5174000,45
2015,1,OCTOBER,76005,9153020,240
2015,1,OCTOBER,200627,1127044,288
2015,1,OCTOBER,751650,4125004,40
2015,1,OCTOBER,67230,9140060,506
2015,1,OCTOBER,74425,6150066,150
2015,1,OCTOBER,74425,6159193,50
2015,1,OCTOBER,192801,6110056,150
2015,1,OCTOBER,195736,5110039,448
2015,1,OCTOBER,341588,6110322,50
2015,1,OCTOBER,364514,79BL0710,32
2015,1,OCTOBER,364514,79CN0726,25
2015,1,OCTOBER,364514,79PKCN16,450
2015,1,OCTOBER,370467,6163613,207
2015,1,OCTOBER,418043,70111284,144
2015,1,OCTOBER,418043,74748033,528
2015,1,OCTOBER,418043,75750063,240
2015,1,OCTOBER,422201,3140020,10000
2015,1,OCTOBER,423267,2112008,112
2015,1,OCTOBER,454231,5170018,178
2015,1,OCTOBER,454231,5173040,225
2015,1,OCTOBER,7347,5140014,585
2015,1,OCTOBER,17911,77115692,360
2015,1,OCTOBER,17911,78781114,60
2015,1,OCTOBER,17911,78786283,120
2015,1,OCTOBER,23088,6140013,280
2015,1,OCTOBER,42948,6140131,176
2015,1,OCTOBER,187101,4130008,176
2015,1,OCTOBER,187101,4130019,128
2015,1,OCTOBER,187101,4130105,2400
2015,1,OCTOBER,200002,5178005,51
2015,1,OCTOBER,17911,70115674,480
2015,1,OCTOBER,17911,78786433,600
2015,1,OCTOBER,18479,6160231,50
2015,1,OCTOBER,48249,9110099,264
2015,1,OCTOBER,59002,9150428,40
2015,1,OCTOBER,67590,1120056,5752
2015,1,OCTOBER,76005,9150130,192
2015,1,OCTOBER,187101,4130027,144
2015,1,OCTOBER,187101,4130095,85
2015,1,OCTOBER,200002,6120004,288
2015,1,OCTOBER,200002,6160040,432
2015,1,OCTOBER,200002,6160168,126
2015,1,OCTOBER,200002,6160226,56
2015,1,OCTOBER,200002,6164431,192
2015,1,OCTOBER,200311,2115021,15400
2015,1,OCTOBER,200362,6160119,2448
2015,1,OCTOBER,200515,79NR0646,300
2015,1,OCTOBER,200515,79NR1996,50
2015,1,OCTOBER,200520,4140110,2242
2015,1,OCTOBER,200587,6161567,22
2015,1,OCTOBER,200654,6181537,390
2015,1,OCTOBER,200728,6164417,60
2015,1,OCTOBER,403545,6157000,48
2015,1,OCTOBER,455075,6164442,140
2015,1,OCTOBER,501084,5130021,13
2015,1,OCTOBER,751650,4110038,4968
2015,2,NOVEMBER,71990,4110007,27
2015,2,NOVEMBER,370467,6165005,48
2015,2,NOVEMBER,370467,6166210,36
2015,2,NOVEMBER,418043,70112494,60
2015,2,NOVEMBER,418043,70113334,1344
2015,2,NOVEMBER,431615,9120096,480
2015,2,NOVEMBER,17911,74744043,120
2015,2,NOVEMBER,18479,6160041,25
2015,2,NOVEMBER,200002,6140005,117
2015,12,SEPTEMBER,633203,10140021,480
2015,12,SEPTEMBER,751650,4125006,75
2015,12,SEPTEMBER,71990,4110035,108
2015,12,SEPTEMBER,74425,6159191,10
2015,12,SEPTEMBER,192801,6110131,42
2015,12,SEPTEMBER,364514,79BL0420,48
2015,12,SEPTEMBER,454231,5174002,180
2015,12,SEPTEMBER,17911,78786243,528
2015,12,SEPTEMBER,200633,7160218,51
2015,12,SEPTEMBER,200633,7160244,119
2015,12,SEPTEMBER,505049,5173003,70
2015,2,NOVEMBER,200002,10110222,24
2015,2,NOVEMBER,200362,80807362,3360
2015,2,NOVEMBER,200515,79NR1996,25
2015,2,NOVEMBER,200520,4140110,675
2015,2,NOVEMBER,201089,6165004,180
2015,2,NOVEMBER,74425,6159188,600
2015,2,NOVEMBER,192801,6110029,300
2015,2,NOVEMBER,192801,6110149,132
2015,2,NOVEMBER,277875,70118334,60
2015,2,NOVEMBER,277875,70119754,432
2015,2,NOVEMBER,277875,77111136,120
2015,2,NOVEMBER,341588,6110317,88
2015,2,NOVEMBER,364514,79BL0010,72
2015,2,NOVEMBER,364514,79BL0420,72
2015,2,NOVEMBER,418043,71712144,24
2015,2,NOVEMBER,418043,74744113,60
2015,2,NOVEMBER,418043,75754713,1584
2015,2,NOVEMBER,418043,78780083,360
2015,2,NOVEMBER,418043,78782064,72
2015,2,NOVEMBER,418043,78785813,72
2015,2,NOVEMBER,418043,78786104,240
2015,2,NOVEMBER,454231,5173050,630
2015,2,NOVEMBER,17911,78786433,528
2015,2,NOVEMBER,19227,6160111,112
2015,2,NOVEMBER,23088,6140030,30
2015,2,NOVEMBER,49070,6130019,497
2015,2,NOVEMBER,58829,6119947,112
2015,2,NOVEMBER,74018,1170214,29860
2015,2,NOVEMBER,200002,4130014,300
2015,2,NOVEMBER,200299,7161401,180
2015,2,NOVEMBER,200299,7161402,180
2015,2,NOVEMBER,200362,6160333,4752
2015,2,NOVEMBER,200362,6160339,864
2015,2,NOVEMBER,200373,6161682,144
2015,2,NOVEMBER,200515,79BL0060,40
2015,1,OCTOBER,751650,4120056,133
2015,2,NOVEMBER,2810,6166090,36
2015,2,NOVEMBER,67230,10110092,54
2015,2,NOVEMBER,71990,4110035,162
2015,2,NOVEMBER,192801,6110128,72
2015,2,NOVEMBER,239926,4128108,60
2015,2,NOVEMBER,277875,70112094,672
2015,2,NOVEMBER,417275,5178005,75
2015,2,NOVEMBER,418043,72720023,672
2015,2,NOVEMBER,418043,73733523,360
2015,2,NOVEMBER,418043,78786104,672
2015,2,NOVEMBER,13348,5130013,192
2015,2,NOVEMBER,13812,6140047,50
2015,2,NOVEMBER,17911,71712053,60
2015,2,NOVEMBER,23088,6142016,27
2015,2,NOVEMBER,41308,10140002,26
2015,2,NOVEMBER,48249,9110300,120
2015,2,NOVEMBER,59002,9150903,420
2015,2,NOVEMBER,76005,9169054,420
2015,2,NOVEMBER,200002,6163236,18
2015,2,NOVEMBER,200362,6160010,72
2015,2,NOVEMBER,200362,6161071,216
2015,2,NOVEMBER,200515,79BL0060,8
2015,2,NOVEMBER,200627,1127052,939
2015,2,NOVEMBER,201089,6166112,50
2015,2,NOVEMBER,501084,6166191,76
2015,2,NOVEMBER,505049,5173003,117
2015,2,NOVEMBER,74425,6150083,805
2015,2,NOVEMBER,195736,5110051,250
2015,2,NOVEMBER,224938,80800011,325
2015,2,NOVEMBER,277875,70110021,1728
2015,2,NOVEMBER,277875,70111934,24
2015,2,NOVEMBER,359447,3140028,3000
2015,2,NOVEMBER,364514,79BL7840,150
2015,2,NOVEMBER,364514,79NR7077,400
2015,2,NOVEMBER,74425,6150033,200
2015,2,NOVEMBER,74425,6159191,90
2015,2,NOVEMBER,192801,6110131,186
2015,2,NOVEMBER,277875,74740064,120
2015,2,NOVEMBER,280285,4116001,539
2015,2,NOVEMBER,341588,6110319,174
2015,2,NOVEMBER,364514,79BL7030,104
2015,2,NOVEMBER,364514,79NR9636,50
2015,2,NOVEMBER,402059,6160455,180
2015,2,NOVEMBER,402059,6161602,820
2015,2,NOVEMBER,418043,70111296,1200
2015,2,NOVEMBER,418043,70128504,36
2015,2,NOVEMBER,418043,78781213,180
2015,2,NOVEMBER,454231,5170006,990
2015,2,NOVEMBER,454231,5171000,4410
2015,2,NOVEMBER,7347,5140002,20
2015,2,NOVEMBER,13348,5130018,900
2015,2,NOVEMBER,17911,72723053,1056
2015,2,NOVEMBER,17911,75754513,1056
2015,2,NOVEMBER,23088,6142007,324
2015,2,NOVEMBER,23447,4140102,40617
2015,2,NOVEMBER,31731,9110239,100
2015,2,NOVEMBER,48249,9110072,30
2015,2,NOVEMBER,48249,9150824,342
2015,2,NOVEMBER,49070,6161632,749
2015,2,NOVEMBER,76005,9169008,1440
2015,2,NOVEMBER,187101,6160564,910
2015,2,NOVEMBER,200002,6130002,168
2015,2,NOVEMBER,200299,7161413,225
2015,2,NOVEMBER,200362,6160392,1080
2015,2,NOVEMBER,200362,6161071,862
2015,2,NOVEMBER,200515,79BL0920,168
2015,2,NOVEMBER,200515,79NR1996,50
2015,2,NOVEMBER,200620,6156053,315
2015,2,NOVEMBER,201089,6160076,1134
2015,2,NOVEMBER,418043,70111276,240
2015,2,NOVEMBER,454231,5173074,450
2015,2,NOVEMBER,23088,6140013,140
2015,2,NOVEMBER,76005,9150095,48
2015,2,NOVEMBER,200002,6160130,10
2015,2,NOVEMBER,200311,2115034,10390
2015,2,NOVEMBER,200362,6160331,54
2015,2,NOVEMBER,200520,4140114,105
2015,2,NOVEMBER,200633,7160225,192
2015,2,NOVEMBER,751650,4120004,96
2015,2,NOVEMBER,751650,4120019,170
2015,2,NOVEMBER,751650,4126005,425
2015,2,NOVEMBER,2810,6140203,100
2015,2,NOVEMBER,16204,5174010,7150
2015,2,NOVEMBER,71990,4110035,216
2015,2,NOVEMBER,277875,71713074,60
2015,2,NOVEMBER,277875,80807889,14
2015,2,NOVEMBER,341588,6110322,89
2015,2,NOVEMBER,402059,6162022,168
2015,2,NOVEMBER,418043,70110044,156
2015,2,NOVEMBER,418043,70111284,168
2015,2,NOVEMBER,418043,70111347,1200
2015,2,NOVEMBER,418043,71712093,240
2015,2,NOVEMBER,418043,74744013,540
2015,2,NOVEMBER,422837,6163689,120
2015,2,NOVEMBER,432617,3130077,2970
2015,2,NOVEMBER,17911,70118314,600
2015,2,NOVEMBER,23447,4140001,2082
2015,2,NOVEMBER,67590,1120056,9956
2015,2,NOVEMBER,187101,4130087,180
2015,2,NOVEMBER,200002,6160073,72
2015,2,NOVEMBER,200299,7161403,45
2015,2,NOVEMBER,200362,6160329,8316
2015,2,NOVEMBER,200362,6160599,1026
2015,2,NOVEMBER,200362,6160602,144
2015,2,NOVEMBER,187101,4130021,320
2015,2,NOVEMBER,187101,4130095,102
2015,2,NOVEMBER,200002,4130051,130
2015,2,NOVEMBER,200002,6163236,18
2015,2,NOVEMBER,200002,7161140,291
2015,2,NOVEMBER,200237,6164436,1260
2015,2,NOVEMBER,200627,1127044,1731
2015,2,NOVEMBER,200728,6162513,84
2015,2,NOVEMBER,201144,7161145,36
2015,2,NOVEMBER,292238,5150096,780
2015,2,NOVEMBER,455075,6168032,48
2015,3,DECEMBER,2810,6140214,20
2015,3,DECEMBER,74425,6150030,100
2015,3,DECEMBER,192801,6110144,112
2015,3,DECEMBER,192801,6117004,78
2015,3,DECEMBER,277875,79BL0990,36
2015,3,DECEMBER,341588,6110322,32
2015,3,DECEMBER,364514,79NR7167,150
2015,3,DECEMBER,418043,70111284,180
2015,3,DECEMBER,418043,74740274,144
2015,3,DECEMBER,418043,74744013,240
2015,3,DECEMBER,418043,75754713,3600
2015,3,DECEMBER,447495,10130004,160
2015,3,DECEMBER,454231,5171000,3960
2015,3,DECEMBER,454231,5173018,92
2015,3,DECEMBER,466781,2110062,700
2015,3,DECEMBER,13812,6140062,900
2015,3,DECEMBER,16898,1127050,450
2015,3,DECEMBER,17911,70111314,468
2015,3,DECEMBER,17911,74741303,120
2015,3,DECEMBER,22350,7161161,968
2015,3,DECEMBER,23088,6148009,40
2015,3,DECEMBER,30589,6120015,64
2015,3,DECEMBER,49070,6160281,270
2015,3,DECEMBER,49070,6161632,2040
2015,4,JANUARY,187101,4130087,80
2015,4,JANUARY,200002,5110006,480
2015,4,JANUARY,200228,4126039,320
2015,4,JANUARY,200311,2115036,19440
2015,4,JANUARY,200515,79BL0920,104
2015,4,JANUARY,200520,4130023,540
2015,4,JANUARY,200633,7161003,357
2015,4,JANUARY,200644,6168049,32
2015,4,JANUARY,200728,6160821,1056
2015,4,JANUARY,200728,6164418,576
2015,4,JANUARY,201129,7161128,294
2015,4,JANUARY,505049,5130060,101
2015,4,JANUARY,751650,4110038,3456
2015,4,JANUARY,751650,4125006,50
2015,4,JANUARY,74425,6159182,50
2015,4,JANUARY,195736,5110051,70
2015,4,JANUARY,277875,70120264,240
2015,4,JANUARY,364514,79NR0826,100
2015,4,JANUARY,418043,70115134,24
2015,4,JANUARY,421254,4126022,100
2015,4,JANUARY,454231,5173051,200
2015,4,JANUARY,23088,6148028,48
2015,4,JANUARY,200311,2115001,9360
2015,4,JANUARY,200633,7160231,16
2015,5,FEBRUARY,364514,79BL0910,27
2015,5,FEBRUARY,402059,6164451,2
2015,5,FEBRUARY,418043,70111024,144
2015,5,FEBRUARY,418043,70111284,240
2015,5,FEBRUARY,418043,70114004,300
2015,5,FEBRUARY,418043,78786164,24
2015,5,FEBRUARY,454231,5170008,180
2015,5,FEBRUARY,454231,5174002,495
2015,5,FEBRUARY,456529,6161658,1368
2015,5,FEBRUARY,7347,5140014,130
2015,5,FEBRUARY,31731,9150291,540
2015,5,FEBRUARY,67590,1160007,6996
2015,5,FEBRUARY,200362,80807365,8316
2015,5,FEBRUARY,505049,5130060,100
2015,5,FEBRUARY,2810,6140209,27
2015,5,FEBRUARY,74425,6150056,50
2015,5,FEBRUARY,195736,5110072,546
2015,5,FEBRUARY,277875,70117504,672
2015,5,FEBRUARY,277875,79BL0990,20
2015,5,FEBRUARY,277875,80807889,14
2015,5,FEBRUARY,364514,79NR0276,50
2015,5,FEBRUARY,364514,79NR0466,100
2015,5,FEBRUARY,364514,79PKCN66,300
2015,5,FEBRUARY,402059,6162022,112
2015,5,FEBRUARY,417300,1122007,32154
2015,5,FEBRUARY,447495,10130036,2160
2015,5,FEBRUARY,454231,5173058,425
2015,5,FEBRUARY,10913,6160464,112
2015,5,FEBRUARY,19227,6169935,300
2015,5,FEBRUARY,23088,6142013,27
2015,5,FEBRUARY,23088,6148027,144
2015,5,FEBRUARY,23447,4140001,5148
2015,5,FEBRUARY,33778,6161615,90
2015,5,FEBRUARY,187101,4130035,400
2015,5,FEBRUARY,187101,6160562,420
2015,5,FEBRUARY,200002,6160141,90
2015,5,FEBRUARY,200002,6163235,90
2015,5,FEBRUARY,200002,6164431,96
2015,5,FEBRUARY,200362,6161081,108
2015,5,FEBRUARY,200362,80807363,1320
2015,5,FEBRUARY,200633,7160220,527
2015,5,FEBRUARY,200633,7160239,400
2015,5,FEBRUARY,200728,6162510,22
2015,5,FEBRUARY,200728,6182008,36
2015,5,FEBRUARY,201089,6160075,510
2015,5,FEBRUARY,201160,7168155,200
2015,2,NOVEMBER,418043,70120194,1344
2015,2,NOVEMBER,422201,3140020,10000
2015,2,NOVEMBER,422201,3140086,1008
2015,2,NOVEMBER,422837,6166102,276
2015,2,NOVEMBER,14065,78780233,240
2015,2,NOVEMBER,17911,72723056,288
2015,2,NOVEMBER,22350,7161161,1056
2015,2,NOVEMBER,23088,6140024,200
2015,2,NOVEMBER,48249,9110300,504
2015,2,NOVEMBER,59002,9150313,24
2015,2,NOVEMBER,59002,9150482,30
2015,2,NOVEMBER,76000,9150775,2430
2015,2,NOVEMBER,76005,9150095,240
2015,2,NOVEMBER,200002,5110006,312
2015,2,NOVEMBER,200002,6160169,36
2015,2,NOVEMBER,200002,6160808,312
2015,2,NOVEMBER,200002,6168043,95
2015,2,NOVEMBER,200353,4146032,1200
2015,2,NOVEMBER,200362,6160594,210
2015,2,NOVEMBER,200362,80807365,43956
2015,2,NOVEMBER,200362,80807574,72
2015,2,NOVEMBER,200373,6161653,364
2015,2,NOVEMBER,200633,7160145,510
2015,2,NOVEMBER,200633,7160215,272
2015,2,NOVEMBER,201129,7161009,180
2015,2,NOVEMBER,403545,6150100,3348
2015,2,NOVEMBER,455075,6168064,16
2015,2,NOVEMBER,501084,5130014,20
2015,2,NOVEMBER,501084,6182018,728
2015,2,NOVEMBER,INTNL1688,9150914,1152
2015,3,DECEMBER,2810,6140202,380
2015,3,DECEMBER,71990,4116022,594
2015,3,DECEMBER,74425,6150034,10
2015,3,DECEMBER,74425,6150113,100
2015,3,DECEMBER,74425,6159181,100
2015,1,OCTOBER,200633,7160215,272
2015,1,OCTOBER,501084,6110305,30
2015,1,OCTOBER,616284,4130040,832
2015,1,OCTOBER,633203,9150077,231
2015,1,OCTOBER,633203,10110027,144
2015,2,NOVEMBER,69108,6140048,49
2015,2,NOVEMBER,74425,6159171,700
2015,2,NOVEMBER,192801,6110146,8
2015,2,NOVEMBER,195736,5110007,900
2015,2,NOVEMBER,239926,4128107,140
2015,2,NOVEMBER,277875,79BL0990,5
2015,2,NOVEMBER,364514,79BL7040,40
2015,2,NOVEMBER,402059,6164452,96
2015,2,NOVEMBER,402059,6164453,20
2015,2,NOVEMBER,418043,78786123,672
2015,2,NOVEMBER,418043,78788003,672
2015,2,NOVEMBER,454231,5171003,495
2015,2,NOVEMBER,454231,5173072,230
2015,2,NOVEMBER,454231,5175001,28
2015,2,NOVEMBER,7347,5140011,1220
2015,2,NOVEMBER,17911,70111314,240
2015,2,NOVEMBER,17911,70114044,672
2015,2,NOVEMBER,17911,70119954,60
2015,2,NOVEMBER,200002,6160003,18
2015,2,NOVEMBER,200299,7161401,180
2015,2,NOVEMBER,200362,6160392,288
2015,2,NOVEMBER,200362,80807564,24
2015,2,NOVEMBER,200362,80807568,72
2015,2,NOVEMBER,200515,79BL7720,72
2015,2,NOVEMBER,200515,79NR0345,900
2015,2,NOVEMBER,200633,7160224,64
2015,2,NOVEMBER,200728,6162510,22
2015,2,NOVEMBER,201089,6160170,35
2015,2,NOVEMBER,751650,4125011,623
2015,2,NOVEMBER,16204,5176008,1400
2015,2,NOVEMBER,192801,6110147,156
2015,2,NOVEMBER,195736,5110007,2029
2015,2,NOVEMBER,277875,70112652,360
2015,2,NOVEMBER,277875,74741793,300
